_id,address,company_name,email,phone_number,url
60cb2f2ecb87d4e553802488,Po Box 3089 22031 Salmiya,Blue Dana Company,null,[],null
60cb2f2ecb87d4e553802489,Po Box 1322 13014 Safat,Canar Trading Company,null,[],null
60cb2f2ecb87d4e55380248a,"Po Box 1366 32014, , Kuwait",Burgan Bricks Tiles Manufacturing Company,null,[],null
60cb2f2ecb87d4e55380248b,Po Box 4342 13044 Safat,Behbehani Trading Intel Transport Company,null,[],null
60cb2f2ecb87d4e55380248c,Po Box 4743 13048 Safat,Blue Sea Trading Company,null,[],null
60cb2f2fcb87d4e55380248d,"Po Box 1376, , Kuwait",Bareq Al-Qema Establishment,null,[],null
60cb2f2fcb87d4e55380248e,"Po Box 44588 32060, , Kuwait",Blue Belt Trading Company,null,"[""965 2663861""]",null
60cb2f2fcb87d4e55380248f,Po Box 44811 32063 Safat,Bimad General Company,null,[],null
60cb2f2fcb87d4e553802490,Po Box 3113 13032 Safat,Behbehani Pearl General Trade Contracting Company,null,[],null
60cb2f2fcb87d4e553802491,Po Box 26636 13217 Safat,Bedour Al Refai For General Trade Contracting,null,[],null
60cb2f2fcb87d4e553802492,Po Box 1227 13013 Safat,Bassem International Company,null,[],null
60cb2f2fcb87d4e553802493,Po Box 24070 13101 Safat,Baghli Arbash Trading Company,null,[],null
60cb2f2fcb87d4e553802494,"Po Box 42406 70655 Shuwaikh, , Kuwait",Basel Building Material Contracting Company,null,[],null
60cb2f30cb87d4e553802495,Po Box 22173 13082 Safat,Faisal Al Masoud Trading Establishment,null,[],null
60cb2f30cb87d4e553802496,Po Box 867 13009 Safat,Badar Sultan Brothers Company,null,[],null
60cb2f30cb87d4e553802497,Po Box 44809 32062 Safat,Fayasal Al Rasheed General Trading Establishment,null,[],null
60cb2f30cb87d4e553802498,Po Box 1478 13015 Safat,Badar Salim Abdul Waheb,null,[],null
60cb2f30cb87d4e553802499,Po Box 215 15253 Safat,First International Gem Trade Contracting Company,null,[],null
60cb2f30cb87d4e55380249a,Po Box 39511 73056 Safat,Fanan International Trading Establishment,null,[],null
60cb2f30cb87d4e55380249b,Po Box 7185 Fahaheel,Fares Al Dabbouse Sons Trading Company W.L.L.,null,[],null
60cb2f30cb87d4e55380249c,Po Box 23090 13091 Safat,Faisal Naser Al Qatami Establishment,null,[],null
60cb2f31cb87d4e55380249d,Po Box 4513 13046 Safat,Fai Trading Establishment,null,[],null
60cb2f31cb87d4e55380249e,Po Box 36810 24759 Safat,Euro Gulf Group,null,[],null
60cb2f31cb87d4e55380249f,Po Box 2665 13127 Safat,Euro Diwan Furnishing Centere,null,[],null
60cb2f31cb87d4e5538024a0,Po Box 717 13008 Safat,Eyad Al Refai Trading,null,[],null
60cb2f31cb87d4e5538024a1,Po Box 1176 13112 Safat,Fahad Al Swaied Trading,null,[],null
60cb2f31cb87d4e5538024a2,Po Box 23469 13095 Safat,Elcome International,null,[],null
60cb2f31cb87d4e5538024a3,Po Box 29971 13160 Safat,Ekinciler Dis Ticaret,null,[],null
60cb2f31cb87d4e5538024a4,Po Box 104 13002 Safat,Ebrahim Hussain Marafie Office,null,[],null
60cb2f31cb87d4e5538024a5,Po Box 4660 13047 Safat,Diwan Al Malaki Company,null,[],null
60cb2f32cb87d4e5538024a6,"Po Box 42212 70653 Shuwaikh, , Kuwait",Eastern International Trading Company,null,[],null
60cb2f32cb87d4e5538024a7,Po Box 28989 13151 Safat,Al Raha Trading Establishment,null,[],null
60cb2f32cb87d4e5538024a8,Po Box 1676 13017 Safat,Easa A. Al Ajeel Trading,null,[],null
60cb2f32cb87d4e5538024a9,Po Box 24532 13106 Safat,Al Rasheed Al Othman Trading,null,[],null
60cb2f32cb87d4e5538024aa,"Po Box 42301 70654 Shuwaikh, , Kuwait",Al Rashed Trading Industrial Contracting Company,null,[],null
60cb2f32cb87d4e5538024ab,Po Box 7659 22087 Safat,Al Raisi Group Company,null,[],null
60cb2f32cb87d4e5538024ac,Po Box 28942 13150 Safat,Al Rajhi Trading Establishment,null,[],null
60cb2f33cb87d4e5538024ad,Po Box 10357 65454 Shuaiba,Al Rabiah International Constructing Company,null,[],null
60cb2f33cb87d4e5538024ae,"Po Box 520 13005, , Kuwait",Al Othman Tiles Factory,null,[],null
60cb2f33cb87d4e5538024af,Po Box 20572 13066 Safat,Al Rabah Trading,null,[],null
60cb2f33cb87d4e5538024b0,Po Box 610 13007 Safat,Al-Qatami International Trading Contracting Company,null,[],null
60cb2f33cb87d4e5538024b1,Po Box 3431 13035 Safat,Al Qahtani Sarkis Building Materials Company,null,[],null
60cb2f33cb87d4e5538024b2,Po Box 73 13001 Safat,Al Nisf Company Limited,null,[],null
60cb2f33cb87d4e5538024b3,Po Box 27114 13132 Safat,Al Oqaila Trading Contracting Company,null,[],null
60cb2f33cb87d4e5538024b4,Po Box 24839 13109 Safat,Al Omara General Trad. Company,null,[],null
60cb2f34cb87d4e5538024b5,Po Box 378 13004 Safat,Al Odila Trading Establishment,null,[],null
60cb2f34cb87d4e5538024b6,Po Box 20329 13064 Safat,Al-Noor Al-Basmah,null,[],null
60cb2f34cb87d4e5538024b7,Po Box 28159 13142 Safat,Al Nidhal General Trading Company,null,[],null
60cb2f34cb87d4e5538024b8,Po Box 1019 13011 Safat,Al Najmatain General Trading Contracting Company,null,[],null
60cb2f34cb87d4e5538024b9,Po Box 44953 32064 Safat,Al Nahar Trading Contracting Establishment,null,[],null
60cb2f35cb87d4e5538024ba,Po Box 1712 13018 Safat,Al-Majid Shipping Company,null,[],null
60cb2f35cb87d4e5538024bb,Po Box 24568 13106 Safat,Al Murqab Factory For Decoration,null,[],null
60cb2f35cb87d4e5538024bc,Po Box 21601 13077 Safat,Al Moatish Trading Establishment,null,[],null
60cb2f35cb87d4e5538024bd,Po Box 29674 Safat,Al Mizzan International Company,null,[],null
60cb2f35cb87d4e5538024be,Po Box 42104 Safat,Al-Muntaser Industrial Contracting Materials,null,[],null
60cb2f35cb87d4e5538024bf,Po Box 2707 13025 Safat,Al Muqwar Trading Contracting,null,[],null
60cb2f35cb87d4e5538024c0,Po Box 1986 32020 Safat,Al Mathkour International General Trad. Company,null,[],null
60cb2f35cb87d4e5538024c1,Po Box 2326 13024 Safat,Badar Abdulla Al Mudhaf,null,[],null
60cb2f35cb87d4e5538024c2,Po Box 330 22004 Safat,Al Masar Trading Contracting Company,null,[],null
60cb2f36cb87d4e5538024c3,Po Box 26845 13129 Safat,Al Marzouk United Commercial Company,null,[],null
60cb2f36cb87d4e5538024c4,Po Box 5609 13057 Safat,Atlas Commercial Company,null,[],null
60cb2f36cb87d4e5538024c5,Po Box 25163 13112 Safat,Al Marfa Trading Company,null,[],null
60cb2f36cb87d4e5538024c6,Po Box 22910 13090 Safat,Badar E. Al Juma Son Trading Company,null,[],null
60cb2f36cb87d4e5538024c7,Po Box 1143 13012 Safat,Azam Al Fulaji Trading Company,null,[],null
60cb2f36cb87d4e5538024c8,Po Box 939 13020 Safat,Ayoub H Al Khamis Sons Company,null,[],null
60cb2f36cb87d4e5538024c9,Po Box 4398 13044 Safat,Attalah Yasin Al Hameli Group Of Companies,null,[],null
60cb2f37cb87d4e5538024ca,Po Box 21215 13073 Safat,Around World Shipping Establishment,null,[],null
60cb2f37cb87d4e5538024cb,Po Box 2914 13030 Safat,Atlas Blue General Trading Contracting Establishment,null,[],null
60cb2f37cb87d4e5538024cc,Po Box 20871 13069 Safat,Arzan General Trading Company,null,[],null
60cb2f37cb87d4e5538024cd,Po Box 2602 13027 Safat,Asain Building Material Group,null,[],null
60cb2f37cb87d4e5538024ce,Po Box 2096 22021 Salmiya,Ashkanani National Group Company,null,[],null
60cb2f37cb87d4e5538024cf,Po Box 21054 13071 Safat,Arts Organisation For Tools And Hardware,null,[],null
60cb2f37cb87d4e5538024d0,Po Box 24994 13110 Safat,Arab Orion General Trade Contracting Company,null,[],null
60cb2f37cb87d4e5538024d1,Po Box 22664 13087 Safat,Arbash International Establishment,null,[],null
60cb2f37cb87d4e5538024d2,Po Box 13052 17951 Safat,Arka Universal Trading Contracting Company,null,[],null
60cb2f38cb87d4e5538024d3,Po Box 49919 85160 Safat,Amthal Al Khaleej Trading Establishment,null,[],null
60cb2f38cb87d4e5538024d4,Po Box 23112 13092 Safat,Arab Group For Equipment Const.,null,[],null
60cb2f38cb87d4e5538024d5,Po Box 697 13007 Safat,Arab Building Materials Company,null,[],null
60cb2f38cb87d4e5538024d6,Po Box 40042 1751 Jahra,Aqmar Al Khaleej General Trading Establishment,null,[],null
60cb2f38cb87d4e5538024d7,Po Box 7050 64001 Fahaheel,Anwar Al Fahaheel Trading Company,null,[],null
60cb2f38cb87d4e5538024d8,Po Box 26457 13125 Safat,Ansaldo Transmision Distribution Zone,null,[],null
60cb2f38cb87d4e5538024d9,Po Box 26548 Safat,Amina Hussain Al Yousifi Establishment,null,[],null
60cb2f38cb87d4e5538024da,Po Box 5395 13054 Safat,Anmar Maritime Mercantile Establishment,null,[],null
60cb2f39cb87d4e5538024db,Po Box 2303 22024 Salmiya,American Material Enterprises Incorporated,null,[],null
60cb2f39cb87d4e5538024dc,Po Box 23147 13092 Safat,Anwar Al-Jazeera General Trade Contracting Establishment,null,[],null
60cb2f39cb87d4e5538024dd,Po Box 21634 13077 Safat,Al Yaser General Trad. Contracting Company,null,[],null
60cb2f39cb87d4e5538024de,Po Box 3334 13034 Safat,Al-Wazzan Project Trading Company,null,[],null
60cb2f39cb87d4e5538024df,Po Box 23757 13098 Safat,Al-Zabin International Group,null,[],null
60cb2f39cb87d4e5538024e0,Po Box 5532 13056 Safat,Al-Zad International Company,null,[],null
60cb2f39cb87d4e5538024e1,"Po Box 4470 32062, , Kuwait",Al Zabin International Group Company,null,[],null
60cb2f39cb87d4e5538024e2,Po Box 3086 13031 Safat,Al Zaher Trading Company,null,[],null
60cb2f3acb87d4e5538024e3,Po Box 4164 13042 Safat,Al Yousifi Fire Protection Equipment,null,[],null
60cb2f3acb87d4e5538024e4,Po Box 12307 71654 Safat,Al Wawen General Trad. Contracting Company,null,[],null
60cb2f3acb87d4e5538024e5,Po Box 5812 13059 Safat,Al Tayeb Decoration Company,null,[],null
60cb2f3acb87d4e5538024e6,Po Box 955 13110 Safat,Al Subah International Trading Contracting Company,null,[],null
60cb2f3bcb87d4e5538024e7,Po Box 1251 13013 Safat,Al Wazzan Group,null,[],null
60cb2f3bcb87d4e5538024e8,Po Box 7308 64004 Fahaheel,Al Taee Tradini Contracting Company,null,[],null
60cb2f3bcb87d4e5538024e9,Po Box 65195 35652 Safat,Al Turath Trading General Contracting Establishment,null,[],null
60cb2f3bcb87d4e5538024ea,"Po Box 42390 70654 Shuwaikh, , Kuwait",Al-Sarraf For Accessories Establishment,null,[],null
60cb2f3bcb87d4e5538024eb,Po Box 16530 35856 Safat,Al Wajd Trading Contracting Company,null,[],null
60cb2f3bcb87d4e5538024ec,Po Box 42413 70655 Safat,Al-Shameer Trading Establishment,null,[],null
60cb2f3bcb87d4e5538024ed,Po Box 5736 13058 Safat,Al Sodasia Trading Contracting Company,null,[],null
60cb2f3bcb87d4e5538024ee,Po Box 9659 22097 Safat,Al Shrean Trading Company,null,[],null
60cb2f3ccb87d4e5538024ef,Po Box 2288 13023 Safat,Al Shemili Waris Company,null,[],null
60cb2f3ccb87d4e5538024f0,Po Box 25939 13120 Safat,Al Sharaq Star Company,null,[],null
60cb2f3ccb87d4e5538024f1,Po Box 4169 22042 Salmiya,Al Seeb General Trading Contracting Company,null,[],null
60cb2f3ccb87d4e5538024f2,"Po Box 42439 Shuwaikh, , Kuwait",Al Shaalan Trading Establishment,null,[],null
60cb2f3ccb87d4e5538024f3,Po Box 24035 13101 Safat,Al Sedra Trade Commercial Establishment,null,[],null
60cb2f3ccb87d4e5538024f4,"Po Box 21666 13077, , Kuwait",Al Sayer Graphics,null,[],null
60cb2f3ccb87d4e5538024f5,Po Box 2895 13029 Safat,Al Saleh Carpentry,null,[],null
60cb2f3ccb87d4e5538024f6,Po Box 31589 90806 Sulaibikhat,Al Saleh Tiles Factory,null,[],null
60cb2f3ccb87d4e5538024f7,Po Box 55099 54561 Safat,Al Sabah International Group,null,[],null
60cb2f3ccb87d4e5538024f8,Po Box 2999 13030 Safat,Al Sharekh Trading Company,null,[],null
60cb2f3dcb87d4e5538024f9,Po Box 8839 22059 Salmiya,Al Rushaid Nasser Company,null,[],null
60cb2f3dcb87d4e5538024fa,Po Box 3612 13037 Safat,Idris National Trading,null,[],null
60cb2f3dcb87d4e5538024fb,"Po Box 42066 72851 Shuwaikh, , Kuwait",Al Ruhaimany Al Shaya Company,null,[],null
60cb2f3dcb87d4e5538024fc,Po Box 3043 13031 Safat,Al Salam Electrical Equipment,null,[],null
60cb2f3dcb87d4e5538024fd,Po Box 25731 13118 Safat,Al Sabbil National Company,null,[],null
60cb2f3dcb87d4e5538024fe,Po Box 20572 13066 Safat,Al-Rabah Establishment,null,[],null
60cb2f3dcb87d4e5538024ff,Po Box 47376 64024 Safat,Al-Rajeh Trading Contracting Establishment,null,[],null
60cb2f3dcb87d4e553802500,Po Box 1604 13017 Safat,Ibrahim M. Saoud Al Farhan Trad. Company,null,[],null
60cb2f3dcb87d4e553802501,Po Box 6015 32035 Safat,Hussain Nasser Al Waheeb Company,null,[],null
60cb2f3ecb87d4e553802502,,Ibrahim & Mohd Saoud Al Farhan Trading Company,null,"[""965 2422966""]",null
60cb2f3ecb87d4e553802503,Po Box 21388 13074 Safat,Hyugine Products Industries Company,null,[],null
60cb2f3ecb87d4e553802504,Po Box 6015 32035 Safat,Hussain Nasser Al Wahieb Communication Establishment,null,[],null
60cb2f3ecb87d4e553802505,Po Box 27286 13133 Safat,Iaba International Group Trding Contracting,null,[],null
60cb2f3ecb87d4e553802506,Po Box 1419 13015 Safat,Hussain Atash General Trad. Contracting Establishment,null,[],null
60cb2f3fcb87d4e553802507,Po Box 16478 35855 Safat,Houtti Trading Company,null,[],null
60cb2f3fcb87d4e553802508,Po Box 213 13003 Safat,Humood Abdullatif Al Hassar Establishment,null,[],null
60cb2f3fcb87d4e553802509,Po Box 28298 13143 Safat,Hitaf Gulf General Trading Contracting Center,null,[],null
60cb2f3fcb87d4e55380250a,Po Box 1139 13012 Safat,Hassans Optician Company,null,[],null
60cb2f3fcb87d4e55380250b,Po Box 9831 61009 Safat,High Tech Underground Services,null,[],null
60cb2f3fcb87d4e55380250c,Po Box 894 13009 Safat,Heirs Of Hussain Marafie General Trading Company,null,[],null
60cb2f3fcb87d4e55380250d,"Po Box 1192 32012, , Kuwait",Hassan Al Jadi General Trading Establishment,null,[],null
60cb2f3fcb87d4e55380250e,Po Box 1626 13017 Safat,Haidar Abdulla Bin Nikhi Trading,null,[],null
60cb2f3fcb87d4e55380250f,Po Box 21228 13073 Safat,Hasan Abul Establishment,null,[],null
60cb2f40cb87d4e553802510,Po Box 103 32002 Safat,Gulf Syndicate General Trading,null,[],null
60cb2f40cb87d4e553802511,Po Box 4018 13041 Safat,Gulf Suppliers Group Company,null,[],null
60cb2f40cb87d4e553802512,Po Box 22284 13083 Safat,Hamoudi Trading Establishment,null,[],null
60cb2f40cb87d4e553802513,Po Box 9022 61001 Al Ahmadi,Hallihurton Overseas Limited,null,[],null
60cb2f40cb87d4e553802514,Po Box 5731 22068 Safat,Group Seven For General Trad. Contracting Establishment,null,[],null
60cb2f40cb87d4e553802515,Po Box 20665 13067 Safat,Haddad Electric Electronic Appliances Establishment,null,[],null
60cb2f40cb87d4e553802516,Po Box 744 13008 Safat,Hadeed General Trading Contracting Company,null,[],null
60cb2f40cb87d4e553802517,Po Box 67 13001 Safat,Gulf Maritime General Trad. Contracting,null,[],null
60cb2f40cb87d4e553802518,Po Box 43216 32047 Safat,Al Mamoun General Trading,null,[],null
60cb2f41cb87d4e553802519,Po Box 25021 13111 Safat,Gulf Civilization General Trad. Contracting Company,null,[],null
60cb2f41cb87d4e55380251a,Po Box 5146 13052 Safat,Al Mahaliya Readymix Concrete Company,null,[],null
60cb2f41cb87d4e55380251b,Po Box 628 Safat,Gulf Boom Establishment,null,[],null
60cb2f41cb87d4e55380251c,Po Box 4898 13049 Safat,Guide Trading Contracting,null,[],null
60cb2f41cb87d4e55380251d,Po Box 43206 32047 Safat,Al Manar Kuwaiti Establishment For Trading Contracting,null,[],null
60cb2f41cb87d4e55380251e,Po Box 7025 Khaitan,Al Lamba Al Saghera Establishment,null,[],null
60cb2f41cb87d4e55380251f,Po Box 20662 13067 Safat,Al Kuwait General Building Trading Company,null,[],null
60cb2f41cb87d4e553802520,Po Box 628 13007 Safat,Al Mahmoud Trading Contracting,null,[],null
60cb2f41cb87d4e553802521,"Po Box 42138 70652 Shuwaikh, , Kuwait",Al Madina Supplies,null,[],null
60cb2f42cb87d4e553802522,"Po Box 42487 70655 Shuwaikh, , Kuwait",Al-Kateefi Trading Company W.L.L.,null,[],null
60cb2f42cb87d4e553802523,Po Box 2228 13023 Safat,Al Jshmah Trading Company,null,[],null
60cb2f42cb87d4e553802524,Po Box 25034 13111 Safat,Al Kulaib Ramasamy Contracting Company,null,[],null
60cb2f42cb87d4e553802525,Po Box 25726 13118 Safat,Al-Jeel Reprographic Industries,null,[],null
60cb2f42cb87d4e553802526,Po Box 593 13006 Safat,Al Khonaini General Trading,null,[],null
60cb2f42cb87d4e553802527,Po Box 28622 13147 Safat,Al Khodari Al Rabiah Trad. Company,null,[],null
60cb2f42cb87d4e553802528,Po Box 2608 13027 Safat,Al-Jassar Building Materials Company,null,[],null
60cb2f42cb87d4e553802529,Po Box 280 44000 Safat,Al Jouza General Trad. Contracting Establishment,null,[],null
60cb2f43cb87d4e55380252a,Po Box 507 13006 Safat,Ali Al Hassan Al Ebraheem Bros. Company,null,[],null
60cb2f43cb87d4e55380252b,"Po Box 64339 70450 Shuwaikh, , Kuwait",Alifiya Building Materials Establishment,null,[],null
60cb2f43cb87d4e55380252c,"Po Box 4545 13046, , Kuwait",Al Jawad Trading Company,null,[],null
60cb2f43cb87d4e55380252d,,Al Jahra Cleaning Equipment Company,null,"[""965 4767540""]",null
60cb2f43cb87d4e55380252e,"Po Box 25832 13119, , Kuwait",Ali Al Hashemi Establishment,null,[],null
60cb2f43cb87d4e55380252f,Po Box 11181 35152 Safat,Alia Commercial Company,null,[],null
60cb2f43cb87d4e553802530,Po Box 23560 13096 Safat,Ali Al Jaser Establishment,null,[],null
60cb2f43cb87d4e553802531,Po Box 44492 32059 Safat,Ali Al Wazzan Partners Trading,null,[],null
60cb2f43cb87d4e553802532,Po Box 33 13001 Safat,Ali M. Al Bassam Sons Establishment,null,[],null
60cb2f44cb87d4e553802533,Po Box 22744 13088 Safat,Ali A. A. Al-Sanea Commercial Establishment,null,[],null
60cb2f44cb87d4e553802534,Po Box 3478 13035 Safat,Al Intisar Trading Company,null,[],null
60cb2f44cb87d4e553802535,Po Box 2525 32026 Safat,Al Itkan Contracting Company,null,[],null
60cb2f44cb87d4e553802536,Po Box 89 15251 Safat,Al Hawal Trading Establishment,null,[],null
60cb2f44cb87d4e553802537,Po Box 25215 13113 Safat,Al Injaz Contracting Company,null,[],null
60cb2f45cb87d4e553802538,"Po Box 29842 13159, , Kuwait",Al-Hafiz Company,null,[],null
60cb2f45cb87d4e553802539,Po Box 21540 13076 Safat,Alghanim Wormald,null,[],null
60cb2f45cb87d4e55380253a,Po Box 42154 70652 Safat,Al Hadeer Trading Contracting,null,[],null
60cb2f45cb87d4e55380253b,Po Box 2641 13027 Safat,Al Hafez Trading Establishment,null,[],null
60cb2f45cb87d4e55380253c,Po Box 223 13003 Safat,Al-Ghanim Sahara Trans,null,[],null
60cb2f45cb87d4e55380253d,Po Box 26207 13123 Safat,Al-Ghanim National Establishment,null,[],null
60cb2f46cb87d4e55380253e,Po Box 1632 13017 Safat,Alghanim Nass General Trade Contracting Company,null,[],null
60cb2f46cb87d4e55380253f,Po Box 21708 13078 Safat,Alghanim Bardwil Shipping Company,null,[],null
60cb2f46cb87d4e553802540,Po Box 516 15456 Dasman,Al-Ghanaem Almagid Company,null,[],null
60cb2f46cb87d4e553802541,Po Box 23595 13096 Safat,Al Ghanim Specialities Company,null,[],null
60cb2f46cb87d4e553802542,Po Box 1632 13017 Safat,Al Ghanim Nas General Trading,null,[],null
60cb2f46cb87d4e553802543,Po Box 5032 3051 Safat,Al Ghunaiman Trading,null,[],null
60cb2f46cb87d4e553802544,Po Box 4450 13045 Safat,Al E Emar Readymix Concrete,null,[],null
60cb2f46cb87d4e553802545,Po Box 5095 22068 Safat,Al Dibaj Company,null,[],null
60cb2f46cb87d4e553802546,Po Box 26207 13033 Safat,Al Ghanim Decoration Centre,null,[],null
60cb2f46cb87d4e553802547,Po Box 72 32001 Safat,Al-Faisal Hotel Equipment Supplies,null,[],null
60cb2f47cb87d4e553802548,Po Box 23887 13099 Safat,Al Burhani International Company,null,[],null
60cb2f47cb87d4e553802549,Po Box 26873 13129 Safat,Al Fahras Trading Company,null,[],null
60cb2f47cb87d4e55380254a,"Po Box 1311 32014, , Kuwait",Al Bayan International Establishment,null,[],null
60cb2f47cb87d4e55380254b,Po Box 27570 13136 Safat,Al Beir General Trading Company,null,[],null
60cb2f47cb87d4e55380254c,Po Box 11235 35153 Safat,Al Dammam Intel Company,null,[],null
60cb2f47cb87d4e55380254d,Po Box 851 13009 Safat,Al Duaij Al Sedarawi General Trade Contracting,null,[],null
60cb2f48cb87d4e55380254e,Po Box 554 60013 Safat,Al Bisher Company,null,[],null
60cb2f48cb87d4e55380254f,Po Box 23887 13099 Safat,Al Burhani Company,null,[],null
60cb2f48cb87d4e553802550,Po Box 606 44010 Safat,Al Fayed General Trade Contracting Company,null,[],null
60cb2f48cb87d4e553802551,Po Box 21159 13072 Safat,Al Badar Trading,null,[],null
60cb2f48cb87d4e553802552,Po Box 4066 13041 Safat,Al Barrak Group,null,[],null
60cb2f48cb87d4e553802553,Po Box 25026 13111 Safat,Al Balad Al Amin Establishment,null,[],null
60cb2f48cb87d4e553802554,Po Box 7700 32097 Safat,Al Baidaq International Trade Company W.L.L.,null,[],null
60cb2f48cb87d4e553802555,Po Box 2877 13029 Safat,Al Baghly Construction Company,null,[],null
60cb2f48cb87d4e553802556,Po Box 27542 13136 Safat,Al Azhar General Trde Contracting Establishment,null,[],null
60cb2f49cb87d4e553802557,Po Box 24074 13101 Safat,Al Ahlea Electrical Company,null,[],null
60cb2f49cb87d4e553802558,Po Box 20937 13070 Safat,Al Adwani Fishing Equipment Establishment,null,[],null
60cb2f49cb87d4e553802559,Po Box 33104 73452 Rawdah,Al-Adwani National Sanitaryware Company,null,[],null
60cb2f49cb87d4e55380255a,Po Box 8196 22052 Salmiya,Alamiah Electronics International,null,[],null
60cb2f49cb87d4e55380255b,Po Box 7917 22090 Salmiya,Al Andalus Cement Blocks Manufacturing,null,[],null
60cb2f49cb87d4e55380255c,Po Box 44624 32061 Safat,Al Amiry General Trading Contracting Establishment,null,[],null
60cb2f49cb87d4e55380255d,"Po Box 42276 70653 Shuwaikh, , Kuwait",Al Aksa Building Materials Company,null,[],null
60cb2f4acb87d4e55380255e,Po Box 20713 13008 Safat,Alaa El Din Antiques Gifts Shop,null,[],null
60cb2f4acb87d4e55380255f,Po Box 5306 22064 Salmiya,Air Sat Establishment,null,[],null
60cb2f4acb87d4e553802560,Po Box 2076 13021 Safat,Al Abyar Establishment,null,[],null
60cb2f4acb87d4e553802561,Po Box 3811 13039 Safat,Al Adwani Company,null,[],null
60cb2f4acb87d4e553802562,Po Box 20811 13069 Safat,Ahmad Khalil Al Dohaim Trading Company,null,[],null
60cb2f4acb87d4e553802563,Po Box 25725 13018 Safat,Ahmed Behbehani Partners Trading Company,null,[],null
60cb2f4acb87d4e553802564,"Po Box 42478 70655 Shuwaikh, , Kuwait",Ahmad Al Jasser Sons Contracting Company,null,[],null
60cb2f4acb87d4e553802565,Po Box 31 44000 Sabah Al Salem,Ahmad Al Sayed Electrical,null,[],null
60cb2f4acb87d4e553802566,Po Box 315 13004 Safat,Abrar General Trading,null,[],null
60cb2f4bcb87d4e553802567,Po Box 5991 13060 Safat,Ahdi Trading Contracting Establishment,null,[],null
60cb2f4bcb87d4e553802568,Po Box 23777 13098 Safat,Abdulla Sayid Riyad Al Rafai Establishment,null,[],null
60cb2f4bcb87d4e553802569,Po Box 41035 Safat,Adwaa Al Jazeira Contracting Company,null,[],null
60cb2f4bcb87d4e55380256a,Po Box 25481 13115 Safat,Adfan Trading Company,null,[],null
60cb2f4bcb87d4e55380256b,"P.O.Box: 24555, Safat 13106, , Kuwait",ADEL BEHBEHANI GENERAL TRADING CO,null,"[""9654830960"",""4830980""]",null
60cb2f4bcb87d4e55380256c,Po Box 22579 13086 Safat,Abu Shaibah General Trading,null,[],null
60cb2f4bcb87d4e55380256d,"Po Box 42200 70652 Shuwaikh, , Kuwait",Abdulrida Gadanfar Material Establishment,null,[],null
60cb2f4bcb87d4e55380256e,Po Box 714 13008 Safat,Abdulla Contracting Trading,null,[],null
60cb2f4ccb87d4e55380256f,Po Box 1100 13011 Safat,Abdulla Al Kharafi Trading Establishment,null,[],null
60cb2f4ccb87d4e553802570,Po Box 1630 13017 Safat,Abdulla Al Omar General Trade Contracting Company,null,[],null
60cb2f4dcb87d4e553802571,,Al Buhirat Al Murjaniah General,null,"[""965 4741896""]",null
60cb2f4ecb87d4e553802572,Po Box 2089 13021 Safat,Al Bintan International Establishment,null,"[""965 2430567""]",null
60cb2f4ecb87d4e553802573,,Al Beuit Al Khadra Al Khalijiya Company,null,"[""965 2433665""]",null
60cb2f4ecb87d4e553802574,,Al Berwase Al Alameiah Company,null,"[""965 2435653""]",null
60cb2f4ecb87d4e553802575,,Al Ansar Company,null,"[""965 24242722""]",null
60cb2f4ecb87d4e553802576,,Al Mesk Group General Trading Contracting Company W.L.L.,null,"[""965 4831823""]",null
60cb2f4ecb87d4e553802577,Po Box 20562 13066 Safat,Al Rabah Trading,null,"[""965 4735170""]",null
60cb2f4fcb87d4e553802578,,Al Koot Establishment,null,"[""965 2404045""]",null
60cb2f4fcb87d4e553802579,,"Al Asra'A Establishment For Watches",null,"[""965 4348793""]",null
60cb2f4fcb87d4e55380257a,,Al Nakhib Company Gen,null,"[""965 2666225""]",null
60cb2f4fcb87d4e55380257b,,Al Rabat Telecommunication Center,null,"[""965 2405558""]",null
60cb2f4fcb87d4e55380257c,,Al-Kehaian Establishment,null,"[""965 2610199""]",null
60cb2f4fcb87d4e55380257d,,INTERNATIONAL GROUP COMPANY,null,"[""9652442571""]",null
60cb2f50cb87d4e55380257e,,Al Naba Al Saffi For Gifts Accessories,null,"[""965 2402161""]",null
60cb2f50cb87d4e55380257f,,Al Thuraiya Company,null,"[""965 3910341""]",null
60cb2f50cb87d4e553802580,,Al Thawq Al Shaqv Company,null,"[""965 4720513""]",null
60cb2f50cb87d4e553802581,,INTERNATIONAL COLLECTION COMPANY,null,"[""965803030""]",null
60cb2f50cb87d4e553802582,,Anfat Al Kuwaiteia,null,"[""965 2407386""]",null
60cb2f51cb87d4e553802583,,International Music Corner Company,null,"[""965 5720535""]",null
60cb2f51cb87d4e553802584,,Integral Refrigeration Industries,null,"[""965 4749382""]",null
60cb2f51cb87d4e553802585,,International Swiss Centre,null,"[""965 4744996""]",null
60cb2f51cb87d4e553802586,,International Telephone Center,null,"[""965 3910700""]",null
60cb2f51cb87d4e553802587,,Anab General Trading Company W.L.L.,null,"[""965 2410707""]",null
60cb2f51cb87d4e553802588,,Iaba International Group,null,"[""965 2456816""]",null
60cb2f52cb87d4e553802589,,International Company For Wood,null,"[""965 4839575""]",null
60cb2f52cb87d4e55380258a,Po Box 22063 Safat,Hoerbiger Service Kuwait,null,[],null
